Counter_Type,Counter_Height,Dome,Section,Meter,Sample,Formation,Group,Composite_Height,Use,Microanalysis_Type,Facies,WaterDepth,Min,d13C,d18O,d13Corg,CAP13C,d34SCAS,d34Spy,Dd34S,TOC,Pyrite,SO4,Ca44_40,Ca44_42,Ca44_43,d26Mg,d25Mg,Mn_ppm,Sr_ppm,Fe_ppm,Na_ppm,Mg_ppm,Al_ppm,P_ppm,S_ppm,K_ppm,Ca_ppm,Ti_ppm,Li_ppm,Be_ppm,B_ppm,Sc_ppm,V_ppm,Cr_ppm,Ba_ppm,Cd_ppm,Cu_ppm,Ni_ppm,Pb_ppm,Zn_ppm,Y_ppm,Zr_ppm,Mg_MgCa,Sr_Ca_mmol_mol,Mg_Ca_mmol_mol,Mn_Ca_mmol_mol,U_Ca_mmol_mol,Mn_Sr_mmol_mol,Mn_Sr_ppm,Al_Acetic_ppm,Ca_Acetic,Fe_Acetic_ppm,K_Acetic_ppm,Mg_Acetic_ppm,Mn_Acetic_ppm,Na_Acetic_ppm,S_Acetic_ppm,Sr_Acetic_ppm,N,mean_pct_carb,d13C_VPDB,d18O_VPDB_mineral,d18Ow_VSMOW,d18Ow_VSMOW_1SE_lower,d18Ow_VSMOW_1SE_upper,d18Ow_VSMOW_2SE_lower,d18Ow_VSMOW_2SE_upper,d18Ow_VSMOW_lower,d18Ow_VSMOW_upper,D47,SE,SE_2,SD,CL_95_pct,T_MIT,T_MIT_SE_lower,T_MIT_SE_upper,T_MIT_2SE_lower,T_MIT_2SE_upper,T_MIT_95CL_lower,T_MIT_95CL_upper,D48,D48_SE,D48_SD,D48_95_CL,Mineralogy,Type,Form_T,err_Form_T,Calibration,Author,ordering_ratio,Mg,alt_Sample,Counter,Location,Country_Min,Formation,T_Petersen,d47_VPDB,d18Ow_VSMOW_MK77,d18Ow_VSMOW_MK77_upper,d18Ow_VSMOW_MK77_lower,d18Ow_VSMOW_H14,d18Ow_VSMOW_H14_upper,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_V05,d18Ow_VSMOW_V05_upper,d18Ow_VSMOW_V05_lower,d18Ow_VSMOW_KON97,d18Ow_VSMOW_KON97_upper,d18Ow_VSMOW_KON97_lower,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21_upper,d18Ow_VSMOW_A21_lower,Data_Reference,Published
785,,KD,KDS,266.6,KDS_266.6,Khufai,pre,276.6,0,,,,DL,4.39,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
808,29,KD,KDW2,66.5,KDW2_66.5_A,Khufai,pre,276.8,0,,,,DL,1.85,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.1,1.79,-3.818978041,1,2.4,2.4,4.8,4.7,4.7,4.7,0.5125,0.0295,0.059,,0.058,57.1,12.8,14.5,24.2,31.1,23.9,30.5,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,61.3,-2.028978041,1.8,4.6,4.5,1,4.7,4.7,4.7,1.9,4,4.1,4.5,4.6,4.3,2.7,2.7,4.5,4.1,this study,No
1276,,KD,KDS,266.8,KDS_266.8,Khufai,pre,276.8,0,,,,DL,2.37,-1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
786,,KD,KDS,267.1,KDS_267.1,Khufai,pre,277.1,0,,,,DL,3.89,-1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
787,,KD,KDS,267.5,KDS_267.5,Khufai,pre,277.5,0,,,,DL,4.56,-2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
809,27,KD,KDW2,67.5,KDW2_67.5_A,Khufai,pre,277.8,0,,,,DL,3.43,-3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.7,3.35,-3.188473249,0.7,2.3,2.4,4.7,4.8,4.6,4.7,0.5233,0.0297,0.0594,,0.0583,52.2,12.3,13.9,23.4,29.8,23,29.2,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,56.1,0.161526751,1.6,4.6,4.6,0.7,4.7,4.6,4.6,1.7,4.1,4,4.3,4.6,4.2,2.6,2.6,4.4,4.1,this study,No
230,,KD,KDS,268,KDS_268,Khufai,pre,278,0,,,,DL,5.03,-3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1413,,GSB,MQT,3870,MQT_3870,Khufai,pre,278,0,,dolostone,,DL,1.36,-8.64,-31.721,33.08,26.72893285,-3.53867042,30.26760327,0.1986,0.627826875,250,,,,,,400.981,399.829,11650,440,50280,5650,260,8688.63163,2180,218910,,27.537,0.391,,1.86,11.518,42.254,,,,,,,,,0.18678257,,,,,,1.002881232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1277,,KD,KDS,268.4,KDS_268.4,Khufai,pre,278.4,0,,,,DL,5,-2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
788,,KD,KDS,268.5,KDS_268.5,Khufai,pre,278.5,0,,,,DL,4.03,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
789,,KD,KDS,269,KDS_269,Khufai,pre,279,0,,,,DL,2.64,-1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
790,,KD,KDS,269.2,KDS_269.2,Khufai,pre,279.2,0,,,,DL,3.91,-2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
791,,KD,KDS,269.4,KDS_269.4,Khufai,pre,279.4,0,,,,DL,3.96,-1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
792,,KD,KDS,269.8,KDS_269.8,Khufai,pre,279.8,0,,,,DL,2.82,-1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
976,,GSB,MQT,3868,MQT_3868,Khufai,pre,280,0,,silty dolostone,,DL,1.91,-6.68,,,,,,,,,,,,,,335,,9800,1130,47600,4300,220,6790,1500,183000,,19,0.3,19,1,11,11.7,,,,,,,,,0.20641804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
810,34,KD,KDW2,69.9,KDW2_69.9_A,Khufai,pre,280.2,0,,,,DL,3.41,-5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.6,3.33,-5.244888878,1.2,2.3,2.4,4.7,4.8,4.6,4.7,0.4915,0.0295,0.059,,0.058,67.2,14,15.9,26.3,34.3,25.9,33.7,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,72,-1.914888878,2,4.6,4.5,1.2,4.7,4.6,4.6,1.9,4.1,4.1,4.7,4.8,4.4,2.9,2.9,4.6,4.3,this study,No
227,,KD,KDW,69.9,KDW_69.9,Khufai,pre,280.2,0,TS,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
229,,KD,KDS,270.3,KDS_270.3,Khufai,pre,280.3,0,,,,DL,3.91,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1278,,KD,KDS,270.8,KDS_270.8,Khufai,pre,280.8,0,,,,DL,2.34,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
224,23,KD,KDW2,70.9,KDW2_70.9_A,Khufai,pre,281.2,0,,,,DL,3.71,-3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,3.62,-3.886878557,-0.3,2.4,2.3,4.8,4.7,4.7,4.6,0.5281,0.0297,0.0594,,0.0583,50.1,12.1,13.7,23,29.2,22.6,28.6,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,53.9,-0.266878557,0.5,4.6,4.5,-0.3,4.6,4.7,4.7,0.7,4.1,4.1,3.2,4.6,4.2,1.5,1.5,4.4,4,this study,No
453,,SOSB,TM6,2825,TM6_2825,Khufai,pre,281.65,0,,,,CA,3.35,-6.93,-35.83,39.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
793,,KD,KDS,271.7,KDS_271.7,Khufai,pre,281.7,0,,,,DL,2.89,-2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
794,,KD,KDS,271.9,KDS_271.9,Khufai,pre,281.9,0,,,,DL,1.43,-1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
151,,MD,MDE,232.7,MDE_232.7,Khufai,pre,282.3,0,,,,DL,1.97,-1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
795,,KD,KDS,272.5,KDS_272.5,Khufai,pre,282.5,0,,,,DL,3.8,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
796,,KD,KDS,273.3,KDS_273.3,Khufai,pre,283.3,0,,,,DL,3.75,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1279,,KD,KDS,273.8,KDS_273.8,Khufai,pre,283.8,0,,,,DL,3.88,-2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1414,,GSB,MQT,3864,MQT_3864,Khufai,pre,284,0,,silty dolostone,,DL,2.08,-6.37,,,,,,,,,,,,,,351,,9400,1460,53700,4000,200,5830,1500,187000,,17.7,0.4,23,1.2,10,10.8,,,,,,,,,0.223099294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
150,,MD,MDE,234.5,MDE_234.5,Khufai,pre,284.1,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
149,,MD,MDE,234.5,MDE_234.5,Khufai,pre,284.1,0,,,,DL,4.11,-1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
797,,KD,KDS,274.3,KDS_274.3,Khufai,pre,284.3,0,,,,DL,4.09,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
148,,MD,MDE,236.6,MDE_236.6,Khufai,pre,286.2,0,,,,DL,2.57,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
977,,GSB,MQT,3860,MQT_3860,Khufai,pre,288,0,,silty dolostone,,DL,1.92,-6.39,-29.68671169,31.61,26.80621911,-1.753770027,28.55998913,0.22145,0.504470313,450,,,,,,269.648,253.453,7500,200,32670,2960,230,7847.30419,1230,114100,,10.741,0.279,,0.924,7.459,35.967,,,,,,,,,0.222593173,,,,,,1.063897448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1282,,KD,KDW,79.2,KDW_79.2,Khufai,pre,289.5,0,,,,DL,3.04,-2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1287,33,KD,KDW2,80.4,KDW2_80.4_A,Khufai,pre,290.7,0,,,,DL,2.23,-2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.6,2.16,-2.829570522,2.5,2.3,2.4,4.7,4.8,4.6,4.7,0.5054,0.0296,0.0592,,0.0582,60.4,13.2,15,25,32.2,24.6,31.6,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,64.8,-0.669570522,3.4,4.5,4.6,2.5,4.7,4.6,4.6,3.3,4.1,4,6,4.7,4.3,4.3,4.3,4.5,4.2,this study,No
226,,KD,KDW,80.4,KDW_80.4,Khufai,pre,290.7,0,,,,DL,2.15,-1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1349,,MD,MDE,242.4,MDE_242.4,Khufai,pre,292,0,,,,DL,2.19,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1415,,GSB,MQT,3856,MQT_3856,Khufai,pre,292,0,,silty dolostone,,DL,2.19,-6.02,,,,,,,,,,,,,,286,,7400,1000,63400,3900,200,6690,1300,162000,,17.3,0.3,22,0.9,9,8.4,,,,,,,,,0.281277728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
799,,KD,KDW,84.1,KDW_84.1,Khufai,pre,294.4,0,,,,DL,1.34,-2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
147,,MD,MDE,245.5,MDE_245.5,Khufai,pre,295.1,0,,,,DL,4.04,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
978,,GSB,MQT,3852,MQT_3852,Khufai,pre,296,0,,silty dolostone,,DL,1.81,-3.71,,,,,,,,,,,,,,250,,8100,1290,71500,5200,190,9740,1500,128000,,23.9,0.3,23,1,11,11.1,,,,,,,,,0.35839599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
146,,MD,MDE,246.2,"MDE_246.2									",Khufai,pre,296.1,0,,,1,DL,4.2,-2.26,,,,,,,,,-0.564458275,0.038274831,-0.000749892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313777743,1018.974366,297.054357,0.084447305,0.946703085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
38,,MD,MDE,246.5,MDE_246.5,Khufai,pre,296.4,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
800,,KD,KDW,87,"KDW_87.0									",Khufai,pre,297.3,0,,,1,DL,1.48,-2.57,,,,,,,,,-0.675759774,-0.016018584,-0.016195274,-2.33,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266394808,1017.86579,574.1879791,0.54186142,2.155402288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
480,,KD,KDW,87,KDW_87,Khufai,pre,297.3,0,,,,DL,1.35,-1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1416,,GSB,MQT,3850,MQT_3850,Khufai,pre,298,0,,silty dolostone,,DL,1.95,-2.72,-30.012,31.96,28.01773749,-4.027273494,32.04501099,0.1599,0.470495781,540,,,,,,189.295,260.961,7130,230,46970,3290,220,13863.0841,910,83190,,15.771,0.222,,0.937,7.369,50.693,,,,,,,,,0.360863553,,,,,,0.725376589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
539,,KD,KDW,89.4,KDW_89.4,Khufai,pre,299.7,0,,,,DL,2.31,-3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1283,,KD,KDW,89.5,KDW_89.5,Khufai,pre,299.8,0,,,,DL,2.2,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
979,,GSB,MQT,3848,MQT_3848,Khufai,pre,300,0,,silty dolostone,,DL,1.47,-3.02,,,,,,,,,,,,,,231,,7500,1850,75500,5800,200,10770,1700,123000,,27,0.4,24,1,12,10.5,,,,,,,,,0.380352645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
801,,KD,KDW,92.1,KDW_92.1,Khufai,pre,302.4,0,,,,DL,1.7,-3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
511,,MD,MDE,253,MDE_253,Khufai,pre,302.6,0,,,,DL,3.83,-1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1417,,GSB,MQT,3844,MQT_3844,Khufai,pre,304,0,,silty dolostone,,DL,2.27,-3.18,,,,,,,,,,,,,,156,,6000,1480,71000,4600,170,12480,1000,119000,,22.3,0.4,19,0.8,9,8.9,,,,,,,,,0.373684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
563,,MD,MDE,255,MDE_255,Khufai,pre,304.6,0,,,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
811,31,KD,KDW2,95.1,KDW2_95.1_A,Khufai,pre,305.4,0,,,,DL,1.97,-3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.6,1.9,-3.654076788,1.3,2.4,2.3,4.8,4.7,4.7,4.6,0.5109,0.0295,0.059,,0.058,57.8,12.9,14.6,24.4,31.3,24,30.7,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,62,-1.754076788,2.1,4.6,4.5,1.3,4.6,4.7,4.7,2.1,4.1,4,4.7,4.7,4.2,3,3,4.5,4.1,this study,No
802,,KD,KDW,95.1,KDW_95.1,Khufai,pre,305.4,0,,,,DL,1.82,-3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
452,,SOSB,TM6,2820,TM6_2820,Khufai,pre,306.375,0,,,,CA,2.2,-6.08,-33.62,35.82,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
1284,,KD,KDW,97.1,KDW_97.1,Khufai,pre,307.4,0,,,,DL,2.06,-3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
803,,KD,KDW,97.2,KDW_97.2,Khufai,pre,307.5,0,,,,DL,2.16,-2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
980,,GSB,MQT,3840,MQT_3840,Khufai,pre,308,0,,silty dolostone,,DL,2.63,-3.66,-30.379,33.01,28.92662078,-6.194692025,35.12131281,0.11515,0.117647344,260,,,,,,134.327,228.027,5680,350,52830,3240,190,11247.3022,750,89020,,15.067,0.269,,0.906,10.206,82.803,,,,,,,,,0.372435671,,,,,,0.589083749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1288,,KD,KDW2,101,KDW2_101,Khufai,pre,311.3,0,,,,DL,0.97,-4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
812,,KD,KDW2,101,KDW2_101,Khufai,pre,311.3,0,,,,DL,-0.22,-3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1418,,GSB,MQT,3836,MQT_3836,Shuram,onset,312,0,,limestone/sdstone,,CA,1.83,-3.57,,,,,,,,,,,,,,163,,5900,1650,78600,4200,170,9220,1100,124000,,19.5,0.2,19,0.6,10,10.6,,,,,,,,,0.387956565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
223,28,KD,KDW2,101.9,KDW2_101.9_A_A,Khufai,pre,312.2,0,,,,DL,1.4,-3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,89.4,1.33,-3.663776862,0.4,1.3,1.2,2.5,2.5,2.5,2.4,0.5218,0.0155,0.031,0.0289,0.0304,52.9,6.7,7.1,12.9,14.7,12.7,14.4,,,,,Dolomite,,,,,,,,,,Oman,Oman_DL,Khufai,56.8,-2.333776862,1.2,2.4,2.3,0.4,2.4,2.5,2.5,1.4,2.1,2.2,3.9,2.4,2.2,2.2,2.2,2.3,2.2,this study,No
813,,KD,KDW2,101.9,KDW2_101.9,Khufai,pre,312.2,0,,,,DL,1.42,-3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
